tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_cache_l1_cycles,perf_cache_l1_instructions,perf_cache_l1_mem_load_retired_l1_hit,perf_cache_l1_mem_load_retired_l1_miss,perf_cache_l2_cycles,perf_cache_l2_instructions,perf_cache_l2_mem_load_retired_l2_hit,perf_cache_l2_mem_load_retired_l2_miss,perf_cache_stalls_cycle_activity_stalls_l1d_miss,perf_cache_stalls_cycle_activity_stalls_l2_miss,perf_cache_stalls_cycle_activity_stalls_l3_miss,perf_cache_stalls_cycles,perf_cache_stalls_instructions,perf_execution_ports_cycles,perf_execution_ports_exe_activity_1_ports_util,perf_execution_ports_exe_activity_2_ports_util,perf_execution_ports_exe_activity_3_ports_util,perf_execution_ports_exe_activity_4_ports_util,perf_execution_ports_instructions,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,perf_tlb_cycles,perf_tlb_dTLB_load_misses,perf_tlb_dTLB_loads,perf_tlb_iTLB_load_misses,perf_tlb_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_power_rapl,profile_summary,profile_tlb,profile_uncore_numa,profile_vectorization
412-lib1-t32-k512-r2c4-u--b128,ok,ok,1,32,512,2,4,-,128,15345375,15359526,66.669,32768000000,3351503255,7118480197,252418094,6305679,66186322,2084810,3428676723,7112216412,13441229,2695873212,1254714553,3321377471,7108324796,1645674537,214154319,3414768432,7118624015,214908314,3245132,194788479,104897258,11432888,3431119125,7106298272,3435683440,344665726,767736302,621371314,591523518,7115936835,3437209423,7118067678,3437385164,2998156075,6305679,252418094,2084810,66186322,3351503255,7118480197,3412550902,119483,2074966787,19068,7106947046,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
413-lib1-t32-k512-r4c2-u--b16,ok,ok,1,32,512,4,2,-,16,22251099,22294863,45.930,32768000000,4794618782,8032861047,89476760,219139,55132311,2200888,4858838288,8047450010,5649145,527883373,315255203,4831418033,8044468370,2440506596,29646639,4847575112,8042547457,26851508,2079686,80789701,54199956,8326303,4856353560,8047531776,4841140627,916684278,1567512504,668351319,645928804,8040509620,4855016242,8046176027,4855154886,4132205800,219139,89476760,2200888,55132311,4794618782,8032861047,4854350317,140116,2502726549,18824,8046930133,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
414-lib1-t32-k512-r4c2-u--b32,ok,ok,1,32,512,4,2,-,32,16535977,16576312,61.775,32768000000,3606013087,7538454743,62829893,222898,57155002,2120769,3677584514,7541780957,12045318,796067209,384185596,3707735881,7546276771,2063868960,47311494,3672112823,7542039025,38939884,2994527,107140994,83554836,8605281,3692211591,7549269191,3681053569,742353192,576608817,325383672,393644239,7543437219,3703016409,7551838109,3703176739,3197878083,222898,62829893,2120769,57155002,3606013087,7538454743,3677111505,113715,2148874011,18732,7543263604,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
415-lib1-t32-k512-r4c2-u--b64,ok,ok,1,32,512,4,2,-,64,13575421,13587002,75.366,32768000000,2939526290,7256783295,243667922,264627,57156050,2194628,3059446747,7260373387,11905616,1434955610,757967758,2947351969,7256318449,1826734761,81503105,3012420401,7256490716,75904949,2633395,135571046,92661624,10328280,3089700400,7277922802,3067848514,318524441,649709029,469079285,519377546,7269274905,3046652551,7262869829,3046767157,2675434716,264627,243667922,2194628,57156050,2939526290,7256783295,3065402465,114759,2026034127,18205,7268719676,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
416-lib1-t32-k512-r4c2-u--b128,ok,ok,1,32,512,4,2,-,128,14766054,14775748,69.303,32768000000,3201230222,7111450089,268810048,6269581,59078820,2211558,3291941786,7112347873,12864748,1853837149,1015505904,3184259926,7109829636,1774461952,156353552,3254418792,7112358776,150450246,3468052,178240825,103197554,12472739,3279951898,7108835363,3255326606,305535723,694325029,528699246,591523468,7100858716,3315635978,7122086461,3315832645,2886087008,6269581,268810048,2211558,59078820,3201230222,7111450089,3319923230,122129,2068215494,19502,7109652065,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
417-lib1-t32-k768-r1c1-u--b16,ok,ok,1,32,768,1,1,-,16,11812563,11852081,86.398,32768000000,2608461363,6573814659,436796349,6609477,77204838,2455652,2935574823,6594333100,182861354,10842970549,2400678482,2768579335,6587089326,930272069,714284894,2927127940,6595601493,681116101,32016886,405161098,385842274,28080747,2982819808,6599389152,2928179599,351792880,624566884,611333572,495853684,6605119605,2901954724,6594571614,2902144888,2606768600,6609477,436796349,2455652,77204838,2608461363,6573814659,2948895869,110647,1675867210,17654,6600946411,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
418-lib1-t32-k768-r1c1-u--b32,ok,ok,1,32,768,1,1,-,32,10976483,11009212,93.013,32768000000,2434646645,5754314997,243979398,6482994,75489675,2389852,2701633927,5773509132,185552109,10118041391,2093504887,2532954165,5764816939,926299841,632291808,2767441369,5775520273,597747346,31351131,394490706,363189997,27226385,2760877702,5779434492,2747452308,317781128,715601923,474793171,462508751,5776773006,2735657676,5776361178,2735892998,2432508941,6482994,243979398,2389852,75489675,2434646645,5754314997,2724111494,110276,1672627415,18960,5774951667,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
419-lib1-t32-k768-r1c1-u--b64,ok,ok,1,32,768,1,1,-,64,9562259,9581882,106.868,32768000000,2118732068,4594939529,145864921,372817,68756391,2347558,2430392038,4614154395,250397410,9691007330,1963938636,2183791331,4603169573,955052851,517111255,2474975937,4620040663,485962164,30246393,397469904,374948210,28677800,2436834316,4616004338,2459321587,352174300,569041736,359265265,521111755,4619960272,2438380091,4615205797,2438554541,2165426700,372817,145864921,2347558,68756391,2118732068,4594939529,2478348996,112310,1671539045,19096,4619403732,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
420-lib1-t32-k768-r1c1-u--b128,ok,ok,1,32,768,1,1,-,128,9152654,9192518,111.395,32768000000,2044689758,4021686739,98759737,107986,73826835,2272340,2381326483,4037786958,293903613,9709289645,1931962993,2034942184,4020639394,1061062227,581049068,2369776347,4033245906,547745696,34267924,433905007,412225882,28112617,2368907550,4037119266,2344763003,339332756,553371501,443383350,413488534,4035177281,2349406344,4046181305,2349613294,2067551858,107986,98759737,2272340,73826835,2044689758,4021686739,2362880562,108524,1669482956,17969,4036666683,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
421-lib1-t32-k768-r2c2-u--b16,ok,ok,1,32,768,2,2,-,16,28736352,29007756,35.301,32768000000,6184846575,7960851436,147226379,311325,68240504,2397648,6221011392,7964618954,5214590,777488053,380130712,6198475505,7958311200,2364615104,32975426,6219088141,7963414075,29755891,2466619,127005802,58498764,8374588,6231459099,7968966121,6219646630,1353421922,1619278896,721098283,478735149,7965016886,6204646190,7959171591,6204670318,5196043091,311325,147226379,2397648,68240504,6184846575,7960851436,6220497638,117188,2439016187,20236,7963848673,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
422-lib1-t32-k768-r2c2-u--b32,ok,ok,1,32,768,2,2,-,32,20278027,20325951,50.379,32768000000,4381263863,7988105443,92743257,202854,66247894,2510565,4535053353,8030872232,9045736,1214086582,607754866,4422744303,7994699676,2263837214,71342583,4653696237,8031890405,70964634,4314050,130427394,80135956,10996363,4483676626,8004809286,4470765293,970054209,1108886237,668875579,545548128,7998725390,4468773369,7998490152,4468826587,3847932650,202854,92743257,2510565,66247894,4381263863,7988105443,4514901923,121615,2432082216,19541,8011765066,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
423-lib1-t32-k768-r2c2-u--b64,ok,ok,1,32,768,2,2,-,64,14135662,14151979,72.357,32768000000,3066258623,7241095467,63564510,133511,64595423,2200808,3298648794,7262494100,29577167,2322571632,986652066,3082163339,7243268251,2150657122,130778694,3296643519,7265456106,129110582,6252011,212448542,167074687,17322972,3409038969,7302172938,3271349747,524630594,532613712,391369551,419282024,7254595166,3291893639,7260676217,3292060337,2898173441,133511,63564510,2200808,64595423,3066258623,7241095467,3272734271,113383,2450854216,18816,7255858858,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
424-lib1-t32-k768-r2c2-u--b128,ok,ok,1,32,768,2,2,-,128,14200781,14247133,71.874,32768000000,3081032241,7448387316,254413330,331600,74418052,2301542,3267909047,7455843894,16581921,3374608583,1415523894,3078240566,7447877066,1871258369,150251415,3234407667,7450687176,120822985,4894983,225484752,167251592,15577201,3292605918,7467020646,3262633664,351507340,646423087,534346909,527543254,7454710178,3259028450,7453402028,3259213926,2904094675,331600,254413330,2301542,74418052,3081032241,7448387316,3273799776,123555,2446213533,18673,7452447396,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
425-lib1-t32-k768-r2c4-u--b16,ok,ok,1,32,768,2,4,-,16,23074928,23105330,44.319,32768000000,4959960835,7960138433,89580505,264164,64319538,2047216,5052689251,7977114151,6391590,755399170,434697889,5017094531,7974783649,2422126553,39635293,5035977735,7971218001,38411258,2193392,93717277,56884173,7650400,5024976629,7968276137,5067317492,1072491899,1492213817,708064460,623172504,7987283881,5028154987,7969920383,5028321739,4272800233,264164,89580505,2047216,64319538,4959960835,7960138433,5043489939,141556,2511142891,19212,7976314318,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
426-lib1-t32-k768-r2c4-u--b32,ok,ok,1,32,768,2,4,-,32,16936963,16950328,60.412,32768000000,3677428364,7552479193,63220950,128254,67439214,2239065,3810176949,7566635438,16723795,1210233746,600440083,3660715034,7547480635,2005239425,66300913,3844994988,7575218818,65891154,3061114,148344991,102139865,9330559,3803837145,7563517126,3795141797,744283771,583948480,366967148,424031932,7559689871,3837781406,7575716959,3838033473,3322986158,128254,63220950,2239065,67439214,3677428364,7552479193,3803647632,110126,2153555066,18193,7559862094,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
427-lib1-t32-k768-r2c4-u--b64,ok,ok,1,32,768,2,4,-,64,13586912,13595267,75.320,32768000000,2937796696,7181388351,242943415,370215,63192016,2229728,3144973543,7194934937,16450541,2650599482,1183053326,2966807412,7187133352,1651596180,149514759,3080608148,7192397613,145866568,3208467,188960087,116065030,10292236,3121122542,7195564516,3141711063,330285367,642688686,490473168,523217477,7195424609,3264315415,7203151919,3264490850,2881227133,370215,242943415,2229728,63192016,2937796696,7181388351,3137811425,113250,2036549142,19049,7195323173,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
428-lib1-t32-k768-r2c4-u--b128,ok,ok,1,32,768,2,4,-,128,15482349,15499882,66.065,32768000000,3377257971,7112207178,250471890,6328386,70344496,2366860,3539454064,7118140725,18819387,3361520440,1418873148,3360384433,7107042306,1624208172,225335655,3443539370,7108597302,230460004,4441128,243249085,140120325,11663771,3508271049,7106105958,3529240708,370439118,787476254,625763765,596179525,7121264561,3502907915,7112792357,3503174267,3052468016,6328386,250471890,2366860,70344496,3377257971,7112207178,3513436306,116050,2079939869,18621,7118143860,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
429-lib1-t32-k768-r4c2-u--b16,ok,ok,1,32,768,4,2,-,16,22394011,22439032,45.635,32768000000,4827816183,8037263640,90731493,206350,66105889,2251312,4871040261,8042181360,5519344,559478665,349994913,4836063528,8036710658,2439133505,29094839,4885450034,8048530017,27582863,1782462,89090604,53428483,8198498,4879421211,8046239881,4878638209,935270901,1560898920,673220317,642032960,8047280022,4875046771,8044644471,4875209168,4152007975,206350,90731493,2251312,66105889,4827816183,8037263640,4867837132,157957,2501285260,19198,8042293639,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
430-lib1-t32-k768-r4c2-u--b32,ok,ok,1,32,768,4,2,-,32,16776741,16798169,60.959,32768000000,3625764381,7541865307,61663306,164047,66970097,2082116,3742083556,7555881827,11406814,859558971,445776908,3629828608,7542554663,2053128973,46873829,3747402911,7556190541,45273488,3168255,120310868,90723724,8307196,3726417682,7549336739,3742697284,727790996,605275976,345039887,397920538,7558269397,3721316974,7551465428,3721471520,3213125575,164047,61663306,2082116,66970097,3625764381,7541865307,3733379031,110683,2150236395,19066,7555293857,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
431-lib1-t32-k768-r4c2-u--b64,ok,ok,1,32,768,4,2,-,64,13614652,13655519,74.988,32768000000,2961020007,7252418519,242332152,991446,62081886,2128948,3170353559,7278154806,12477365,1722394940,879517528,2971448615,7253730526,1781604630,100567666,3083726619,7261961577,96263730,3197438,173215694,114471853,11463351,3118150726,7256958519,3144815884,335126514,671045355,475569645,515173548,7267107200,3141046151,7272639761,3141240368,2755425675,991446,242332152,2128948,62081886,2961020007,7252418519,3121331032,112622,2024267637,18798,7263216564,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
432-lib1-t32-k768-r4c2-u--b128,ok,ok,1,32,768,4,2,-,128,14949238,14954033,68.477,32768000000,3233758875,7113761033,269336403,6218800,63584401,2098768,3379397894,7116782951,14657862,2471463910,1200901179,3274059585,7119538953,1704885421,197873522,3362690311,7124975733,191034241,4332252,195941855,110434548,12239089,3421270314,7135428955,3374564292,321356016,727000588,556623686,600301186,7122691539,3394419855,7120694138,3394665363,2949950050,6218800,269336403,2098768,63584401,3233758875,7113761033,3398319375,119069,2072022374,18669,7122014569,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
433-lib1-t32-k1024-r1c1-u--b16,ok,ok,1,32,1024,1,1,-,16,11317305,11344113,90.267,32768000000,2476249817,6414360665,422962050,6281916,63735899,2394042,2846833401,6444003315,150086761,10411738795,2428256538,2693691924,6435912966,873778679,722926234,2843860969,6437736682,689587331,32079214,381617843,368858594,27500414,2915335351,6441128513,2864761384,358297614,621671605,598220977,488625343,6438933133,2838168199,6443345330,2838425276,2538152633,6281916,422962050,2394042,63735899,2476249817,6414360665,2871828159,24202,1623713592,18398,6440260728,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
434-lib1-t32-k1024-r1c1-u--b32,ok,ok,1,32,1024,1,1,-,32,10395228,10478018,97.728,32768000000,2308312001,5627309303,230750121,6280032,74295391,2477474,2648835606,5650373176,171759685,10353174244,2168784895,2358084653,5635814825,869477436,650119579,2654828848,5658205072,615365521,31622400,348014385,329743824,24013648,2623188507,5649310212,2621501248,290954465,652303488,489143749,502035495,5648350150,2575851875,5648386185,2576043950,2280749625,6280032,230750121,2477474,74295391,2308312001,5627309303,2675059025,30336,1624292378,18245,5656093713,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
435-lib1-t32-k1024-r1c1-u--b64,ok,ok,1,32,1024,1,1,-,64,9262696,9339633,109.640,32768000000,2040001236,4475881307,134840283,1224520,72373615,2454928,2383905471,4496033528,234095613,9576335912,1966645342,2045233764,4479737401,910764913,478642420,2385426910,4494353502,447721945,32047808,421561513,400924647,25686850,2433950717,4495967607,2386795704,341622266,564168008,292245652,554906034,4494785946,2440946244,4500226612,2441192679,2158880841,1224520,134840283,2454928,72373615,2040001236,4475881307,2411179596,16632,1621740143,16650,4495784269,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
436-lib1-t32-k1024-r1c1-u--b128,ok,ok,1,32,1024,1,1,-,128,8298752,8318363,123.101,32768000000,1846671395,3885360493,84457891,307149,53779557,1963697,2213659289,3906499119,252444579,8505448808,1821339423,1921665412,3889971765,1088790071,494392934,2115188745,3901028888,464329935,29006005,349398795,334707027,25937043,2242036740,3937110892,2197270658,291058831,506898907,363045167,482915641,3906203770,2274567386,3905019771,2274748176,2001302266,307149,84457891,1963697,53779557,1846671395,3885360493,2226281712,14127,1619381847,18195,3906042068,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
437-lib1-t32-k1024-r2c2-u--b16,ok,ok,1,32,1024,2,2,-,16,28702454,28735386,35.636,32768000000,6168817865,7862087090,141707875,258683,62804023,2231452,6196263296,7864754734,5665232,512805852,281690237,6179285282,7859907665,2347888975,19306879,6198136836,7864242915,17936570,1642272,103518638,43924998,6901114,6263001617,7893446503,6203578342,1362811258,1813645631,541630613,495549744,7867613773,6204254764,7867384592,6204337120,5209190300,258683,141707875,2231452,62804023,6168817865,7862087090,6185177388,64503,2392115503,18618,7858783676,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
438-lib1-t32-k1024-r2c2-u--b32,ok,ok,1,32,1024,2,2,-,32,20214348,20318599,50.397,32768000000,4360057644,7889426682,88363792,209675,59177647,2205248,4431104709,7895666405,8351031,916058760,509849121,4383558724,7892386740,2269013285,50945218,4450885936,7899088679,47393108,2741675,104804164,59906138,9654877,4447867948,7904100444,4449733808,988668251,1076802322,654963099,543494878,7904913964,4494612404,7912146192,4494710553,3882629408,209675,88363792,2205248,59177647,4360057644,7889426682,4427471404,62330,2386366484,19233,7895882293,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
439-lib1-t32-k1024-r2c2-u--b64,ok,ok,1,32,1024,2,2,-,64,13856643,13884065,73.754,32768000000,3025311160,7145285582,57827501,216541,61324380,2203017,3217826517,7164399897,21008670,1874642247,879054856,3038023003,7146691365,2157898674,109773967,3281023580,7183069480,110116810,4202521,173162973,127701227,14742941,3289162552,7191680592,3196829230,514695766,515353976,375480328,419416991,7160427144,3224429876,7164925325,3224586990,2838606541,216541,57827501,2203017,61324380,3025311160,7145285582,3201456126,61899,2406855578,19003,7157938325,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
440-lib1-t32-k1024-r2c2-u--b128,ok,ok,1,32,1024,2,2,-,128,14010324,14026010,73.007,32768000000,3045900427,7336269829,245823179,316450,62530055,2498720,3217218042,7348893134,16325081,3077961505,1405842998,3161108552,7349350537,1801640351,151867654,3205557440,7345276457,119600509,3469866,212095743,147465260,15439289,3224371338,7345733324,3220859827,345113692,643437565,537888498,519889028,7352667038,3215047741,7342986045,3215183097,2864170141,316450,245823179,2498720,62530055,3045900427,7336269829,3240293457,72334,2396850050,19162,7358066078,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
441-lib1-t32-k1024-r2c4-u--b16,ok,ok,1,32,1024,2,4,-,16,23237179,23264244,44.016,32768000000,4996389937,7878445151,86737468,194933,57224183,2291597,5066028894,7893157892,5566997,536427072,338816635,5033989471,7888955573,2413542064,30570815,5041999487,7885040014,28424187,1395092,71481188,43300012,6038978,5046362819,7884762678,5064307289,1117825017,1482762386,694786666,622946180,7892166498,5048241470,7886594952,5048454437,4285651050,194933,86737468,2291597,57224183,4996389937,7878445151,5061374394,92775,2476991160,18938,7891891227,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
442-lib1-t32-k1024-r2c4-u--b32,ok,ok,1,32,1024,2,4,-,32,16671524,16699078,61.321,32768000000,3628340933,7410973247,58813579,208086,69034540,2309370,3751188798,7423666299,14875520,1049742472,587040310,3625296710,7410187106,1985588935,61198508,3758038878,7428509412,59545967,2366359,126998856,85124141,8864393,3744212514,7422578456,3738823299,744279114,563311194,374052520,414939416,7419681176,3750325189,7423629667,3750568790,3248718483,208086,58813579,2309370,69034540,3628340933,7410973247,3748144190,95072,2115808530,18508,7421075897,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
443-lib1-t32-k1024-r2c4-u--b64,ok,ok,1,32,1024,2,4,-,64,13505703,13517115,75.756,32768000000,2933739515,7098913529,240738374,2001559,55120825,1840206,3122928854,7111090721,14713173,2570582799,1169084492,2969783083,7105444464,1606969077,150470815,3095505368,7111714871,152798470,2593832,198106215,115659160,10911351,3114887379,7103698820,3125694477,336424833,656336794,488960876,521173817,7109401850,3129707661,7109722071,3129868325,2766554758,2001559,240738374,1840206,55120825,2933739515,7098913529,3123986093,89418,2001717526,18904,7105433082,ok,failed,ok,ok,failed,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
