tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_buffers_store_cycles,perf_buffers_store_instructions,perf_buffers_store_offcore_requests_buffer_sq_full,perf_buffers_store_offcore_requests_outstanding_cycles_with_data_rd,perf_buffers_store_offcore_requests_outstanding_demand_data_rd_ge_6,perf_buffers_store_resource_stalls_sb,perf_execution_uops_cycles,perf_execution_uops_instructions,perf_execution_uops_resource_stalls_any,perf_execution_uops_uops_executed_thread,perf_execution_uops_uops_issued_any,perf_execution_uops_uops_retired_retire_slots,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_frontend_cycles,perf_frontend_idq_uops_not_delivered_core,perf_frontend_idq_uops_not_delivered_cycles_0_uops_deliv_core,perf_frontend_idq_uops_not_delivered_cycles_le_1_uop_deliv_core,perf_frontend_instructions,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_summary
021-lib0-t4-k512-r2c4-u4-b-,ok,ok,0,4,512,2,4,4,-,14339041,16364573,62.574,32768000000,7664076671,17892199405,606647432,3238465,205349865,547483,7618102637,17855573777,3472348,3392074968,2082708722,7738805680,18115440187,41612010,3359078849,778999,26765574,10865528645,22261209922,2452832613,26805770046,23993298226,23753790685,8631137350,19160401814,8637965847,8637947114,10262115557,1316852808,170331115,306503735,21496463635,3238465,606647432,547483,205349865,7664076671,17892199405,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
022-lib0-t4-k512-r4c2-u1-b-,ok,ok,0,4,512,4,2,1,-,14343925,15038259,68.093,32768000000,9420736975,19848183853,1391338751,3627094,204382949,1102803,7661252174,17521967881,4453343,2478135873,1701667547,8083761226,18004804403,9284139,3416762936,262943,29745459,8321888559,18371812467,2408251785,19008851625,18895762083,18843667580,9495802708,20049041358,9498343665,9498278569,9387950848,1273570832,172945227,287128190,19948002320,3627094,1391338751,1102803,204382949,9420736975,19848183853,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
023-lib0-t4-k512-r4c2-u2-b-,ok,ok,0,4,512,4,2,2,-,17318691,23211745,44.116,32768000000,8325831279,18257188286,855433524,2088551,199708999,504133,10646661574,21432655812,10380170,2818267603,2013953953,8086440575,17719498593,6869186,2871897776,364879,28821964,9131913160,19321622866,2461801462,20501594379,20288659112,20187381902,9128803517,19304877763,9137086270,9137061004,9122944229,1091703747,147785733,255156808,19314787977,2088551,855433524,504133,199708999,8325831279,18257188286,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
024-lib0-t4-k512-r4c2-u4-b-,ok,ok,0,4,512,4,2,4,-,13656271,13935382,73.482,32768000000,8146960290,18657800425,887888275,3338486,200943101,401838,8510532677,19244751561,6044133,3004058603,1967667229,9525818696,20513740574,7448610,3456808326,354641,29505974,7652023372,17904099458,2398708044,18185978988,18227168118,18133515898,7300016408,17489862128,7302520814,7302827729,7612456890,543350674,78282034,123791465,17979451421,3338486,887888275,401838,200943101,8146960290,18657800425,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
025-lib0-t4-k768-r1c1-u1-b-,ok,ok,0,4,768,1,1,1,-,14726749,14975849,68.377,32768000000,7747939376,18636159109,660737785,7107428,203219487,422556,8774603090,20096582473,5554444,4411119770,2586157013,7684855088,18536246608,21890123,2243275289,460586,17043262,9038684326,20385133757,2239282654,21956746903,22354641315,22103280101,8938459585,20271945043,8942425330,8942611553,8459982187,733746467,102579355,157541515,19598933205,7107428,660737785,422556,203219487,7747939376,18636159109,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
026-lib0-t4-k768-r1c1-u2-b-,ok,ok,0,4,768,1,1,2,-,14751730,29961690,34.177,32768000000,10604342013,22576297900,1870678274,7769781,205441914,442138,10429105157,22376301451,8849403,4948080165,2903845332,9733941982,21336710017,32631604,2265029630,553534,18819983,8994288641,20216190557,2236144791,21975131637,22276718419,22131484015,9236274476,20712093535,9239228900,9239291211,9663107628,1137846824,147640799,251077618,21246530812,7769781,1870678274,442138,205441914,10604342013,22576297900,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
027-lib0-t4-k768-r1c1-u4-b-,ok,ok,0,4,768,1,1,4,-,14700963,14974136,68.385,32768000000,7821107487,18703041119,713977155,7189563,203241584,400657,9076763204,20567822973,6182855,4673071097,2778605694,8258706990,19381237866,30234059,2219895242,359038,17344994,8523875462,19740016355,2190160341,21145735842,21571848546,21281343259,9262217745,20761229210,9279665287,9279968527,7789795566,494414426,73197400,104136959,18689291745,7189563,713977155,400657,203241584,7821107487,18703041119,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
028-lib0-t4-k768-r2c2-u1-b-,ok,ok,0,4,768,2,2,1,-,15031595,16946402,60.426,32768000000,8081745186,18456495448,845555624,4035791,200367666,650156,8280774150,18653210738,4478981,3582122207,2575442330,8655574696,19246410290,9198500,3088623730,317064,30725939,8479830954,18832575309,2649367730,19540772757,19469923430,19383258150,8404488990,18673900054,8406745044,8407325779,8080675696,801108713,75582109,119878273,18235225133,4035791,845555624,650156,200367666,8081745186,18456495448,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
029-lib0-t4-k768-r2c2-u2-b-,ok,ok,0,4,768,2,2,2,-,14002965,14236677,71.927,32768000000,8275665374,18479722434,815550254,3702336,200504822,459648,7368289433,17223880095,3402816,3761462475,2237417669,7221795327,17085641927,9029026,2502015103,509550,27130547,7397163924,17239664162,2572676463,17421285874,17416519983,17266322931,7550001348,17476340015,7551823980,7551823498,7795228398,534899564,77819698,121337807,17800663985,3702336,815550254,459648,200504822,8275665374,18479722434,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
030-lib0-t4-k768-r2c2-u4-b-,ok,ok,0,4,768,2,2,4,-,13217606,14231441,71.953,32768000000,7038897207,17153632158,406398664,1211512,200026797,445226,8150289806,18648901509,5821297,3799508154,1997931510,7819487728,18080555717,9934937,3177428879,621813,28514194,7009253790,17011865125,2291932229,17196350096,17165905751,17068994381,7856942816,18155067381,7864265726,7864346552,6967470966,354260090,53428884,83264359,16972426314,1211512,406398664,445226,200026797,7038897207,17153632158,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
031-lib0-t4-k768-r2c4-u1-b-,ok,ok,0,4,768,2,4,1,-,14226853,19704722,51.967,32768000000,7806000077,17936821297,644473145,2484323,204978833,396005,7859239767,18093341538,4237351,3919247087,2418043946,7767087111,17889591965,45202637,2776945932,712512,26538381,9083418594,19727976190,2512770059,23207330841,20773253212,20673612222,7876504792,18088338403,7878936499,7879067587,7435889986,366055272,60571102,97689182,17502802208,2484323,644473145,396005,204978833,7806000077,17936821297,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
032-lib0-t4-k768-r2c4-u2-b-,ok,ok,0,4,768,2,4,2,-,13680147,16294771,62.842,32768000000,7393015247,17088871866,454431008,2120271,203784038,488545,7218184999,16925056367,3192052,3696858490,2216175287,8044496539,18041021991,40335496,2172272149,595208,22434825,7982745352,17858956986,2470771368,20987674960,18557064467,18522262822,7301207510,16996418321,7303027311,7303387411,7818787818,594368098,81485167,128431554,17659238313,2120271,454431008,488545,203784038,7393015247,17088871866,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
033-lib0-t4-k768-r2c4-u4-b-,ok,ok,0,4,768,2,4,4,-,14472663,20201573,50.689,32768000000,8123037646,18374354796,724856322,2064750,200871636,421435,8144039542,18466355304,4392854,3978330480,2310388216,7990680220,18181547553,39542785,2791599959,840604,29320757,8670834317,19150786383,2629059780,22653848302,20019180875,19896371450,7539453811,17589828768,7541281961,7541750820,8413801119,670150753,88768975,138642284,18688417412,2064750,724856322,421435,200871636,8123037646,18374354796,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
034-lib0-t4-k768-r4c2-u1-b-,ok,ok,0,4,768,4,2,1,-,13659886,13686813,74.817,32768000000,8046220974,18006958402,858122692,2816320,203668079,507096,8238591798,18402131220,5580457,3247379761,2162159988,7843657887,17611117362,8448666,3235799243,426519,27331957,7906481553,17747775776,2518102859,18270814168,18142831354,18080103454,7221802388,16900149646,7223507132,7223618047,8123247212,714436260,98535940,169392312,18210455041,2816320,858122692,507096,203668079,8046220974,18006958402,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
035-lib0-t4-k768-r4c2-u2-b-,ok,ok,0,4,768,4,2,2,-,13571556,14375564,71.232,32768000000,7167565562,16518011242,399767842,1626350,202330982,451053,8273780055,18126498882,5628829,3313674956,2265264618,7123098580,16444403285,7311196,2891321090,476738,29206628,7179669254,16496585784,2553486641,16867797173,16757683064,16781770621,7143511100,16514656944,7145398519,7145775707,7224120842,393199594,60346811,91212598,16640224116,1626350,399767842,451053,202330982,7167565562,16518011242,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
036-lib0-t4-k768-r4c2-u4-b-,ok,ok,0,4,768,4,2,4,-,13838623,14389147,71.165,32768000000,7588665824,17798270879,647172938,2346948,200174249,494897,7851677289,18263741187,4474658,3365265732,2111833531,8659469399,19263119738,7777227,3279237222,434188,28191046,7334208075,17372005511,2453145165,17479233141,17593566353,17434514056,8416079957,18986113905,8427704162,8428143257,8473184038,821693792,112480954,191416422,19054047929,2346948,647172938,494897,200174249,7588665824,17798270879,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
037-lib0-t4-k1024-r1c1-u1-b-,ok,ok,0,4,1024,1,1,1,-,15049456,15072757,67.937,32768000000,7764000375,18320187271,629898442,6815923,206213137,319834,7872380454,18524058590,3464408,6481328908,3747755982,8431293175,19327306022,18149269,2566069380,547638,18118276,7873471389,18477824445,2371127799,19467261923,19986658195,19729625394,7988912704,18649170270,7990759891,7990811303,7773985391,433392863,66722788,89898848,18324110761,6815923,629898442,319834,206213137,7764000375,18320187271,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
038-lib0-t4-k1024-r1c1-u2-b-,ok,ok,0,4,1024,1,1,2,-,15044541,26080407,39.263,32768000000,9090415382,20172825757,1209404087,7113307,206579163,394552,10478732155,22149175685,8515239,6256504893,3645117292,7802611851,18364173799,17706261,2467481986,639377,17798347,9046060799,20034564157,2381306783,21708164026,22037927221,21852543039,9183739518,20313884658,9186945998,9187468913,8899197903,802060764,109090595,177861510,19927303610,7113307,1209404087,394552,206579163,9090415382,20172825757,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
039-lib0-t4-k1024-r1c1-u4-b-,ok,ok,0,4,1024,1,1,4,-,15054004,15219258,67.283,32768000000,8489136641,19361826988,961513785,6954984,205342933,453662,7844643372,18491417702,3236414,6490311231,3757495785,7881868941,18469192665,19051707,2567490269,552934,17688866,8480734988,19396813379,2350751441,20601683094,21054261094,20826236304,8139930212,18826500518,8141555881,8141982933,7839631754,431452709,66707465,99708183,18426151621,6954984,961513785,453662,205342933,8489136641,19361826988,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
040-lib0-t4-k1024-r2c2-u1-b-,ok,ok,0,4,1024,2,2,1,-,14739885,15187621,67.423,32768000000,8700050560,19006931004,1044944717,2152517,201355850,447278,11746085432,23253072608,11581702,3632725883,2664312877,9852410785,20424423805,7896012,2924610101,449572,31989406,8981051750,19211312053,2849293396,19623747951,19493466880,19474721574,8657946210,18787914675,8661840140,8662086896,9488507969,1604488761,119458448,213366383,20016780879,2152517,1044944717,447278,201355850,8700050560,19006931004,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
041-lib0-t4-k1024-r2c2-u2-b-,ok,ok,0,4,1024,2,2,2,-,14038218,14455038,70.840,32768000000,7335800931,17014799415,474010232,3309620,202514987,416761,9095197106,19540086866,6515863,4171866559,2427808761,7408677518,17093835766,11147764,2475115174,508441,26973342,8849647059,19096052572,2637627633,19793317655,19735315115,19522791729,7641159368,17385714039,7643262549,7643500547,7435279793,385642810,62382050,95886043,17158747937,3309620,474010232,416761,202514987,7335800931,17014799415,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
042-lib0-t4-k1024-r2c2-u4-b-,ok,ok,0,4,1024,2,2,4,-,13312174,14025360,73.011,32768000000,7138420066,17015901029,416459030,1226072,200149035,502358,7086435969,16994587718,3546688,4127101312,2109397675,7154020228,16935992104,9762401,3132248311,451162,28646481,8285028038,18504087427,2336110987,19291154322,19151260811,19037689317,7440040262,17400341344,7442662659,7442860678,7497651250,546012799,76650182,122893306,17462627316,1226072,416459030,502358,200149035,7138420066,17015901029,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
043-lib0-t4-k1024-r2c4-u1-b-,ok,ok,0,4,1024,2,4,1,-,14266970,20750875,49.347,32768000000,8233353607,18395895045,833357651,2130992,204046378,441157,7788950461,17776405287,3911915,4637060829,2723612079,7456678318,17240785178,41441903,2689478314,549886,30883029,8296405399,18439739624,2568664892,21597117473,19228531727,19067897678,7500522343,17373313553,7502920614,7503262481,7803115898,497368199,74099097,116273326,17823164764,2130992,833357651,441157,204046378,8233353607,18395895045,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
044-lib0-t4-k1024-r2c4-u2-b-,ok,ok,0,4,1024,2,4,2,-,13621921,15172959,67.488,32768000000,7169177470,16733701722,397931872,1579138,203446806,502622,8033108773,17922540212,4765880,4283922147,2509276783,8315429027,18247258760,35524094,2023913564,735909,28936814,7125581050,16580325573,2490471601,19185175685,16886703833,16841838916,7197665635,16723369456,7200006882,7200462509,8335018868,758073069,103392500,173860218,18300431676,1579138,397931872,502622,203446806,7169177470,16733701722,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
045-lib0-t4-k1024-r2c4-u4-b-,ok,ok,0,4,1024,2,4,4,-,14517651,15312849,66.872,32768000000,7662946667,17742471535,557654730,1954162,200352346,400555,7810380364,17857522494,3621267,4671740654,2594103366,8422818186,18681931365,40249510,2810232861,771050,25724629,7813361236,17826911665,2645176906,20900796635,18339888970,18264005742,7729664613,17725821238,7731830384,7731961447,8190926757,642301585,91457894,147208929,18443589509,1954162,557654730,400555,200352346,7662946667,17742471535,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
046-lib0-t4-k1024-r4c2-u1-b-,ok,ok,0,4,1024,4,2,1,-,13622030,14548183,70.387,32768000000,7098087499,16645768748,458442111,1726247,200242427,575197,7521295469,17254371809,4023603,3827283803,2476738413,8641397333,18754564131,7931002,3356716572,574738,29798950,8192731808,17991381492,2582769812,18594081377,18490386595,18425586872,8041545106,17932120094,8045777043,8045838334,7595611010,503410225,73484585,120308592,17284811332,1726247,458442111,575197,200242427,7098087499,16645768748,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
047-lib0-t4-k1024-r4c2-u2-b-,ok,ok,0,4,1024,4,2,2,-,13536941,13827092,74.058,32768000000,7114663800,16363221436,357687410,1649869,200091880,432625,7075534357,16343120856,3039660,3673805526,2458808992,7339901115,16644849204,6477471,2842323067,546732,29108438,7252751452,16519409563,2550542637,16773736102,16750985669,16677443540,7919135938,17454823463,7922501341,7922650551,7796450992,590479081,81734879,137696098,17307932554,1649869,357687410,432625,200091880,7114663800,16363221436,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
048-lib0-t4-k1024-r4c2-u4-b-,ok,ok,0,4,1024,4,2,4,-,13842215,14246698,71.876,32768000000,7214280605,17211157983,527010623,1669434,200517701,400591,7983848647,18267872698,4845749,3980384746,2450000125,7871775321,18064399713,7583169,3637972228,355787,27543057,7709443123,17852066632,2501460545,18031799929,18048706611,17979247489,7728849240,17913012081,7730968322,7731319481,7369659180,415778450,65628054,101398739,17443976147,1669434,527010623,400591,200517701,7214280605,17211157983,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
049-lib0-t8-k256-r1c1-u1-b-,ok,ok,0,8,256,1,1,1,-,16178787,24067394,42.547,32768000000,8956163519,20492207813,1189417023,4867303,118989505,440103,8849585922,20401443106,5596422,4612082727,2670449423,9181249158,20761290660,13048325,1690976160,633963,17744098,8601252616,19968860327,2248281702,21364274855,21757963470,21608067234,8724216241,20140003499,8726187275,8726440026,8725239650,694281075,100551111,162347549,20198066816,4867303,1189417023,440103,118989505,8956163519,20492207813,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
050-lib0-t8-k256-r1c1-u2-b-,ok,ok,0,8,256,1,1,2,-,16074110,16895178,60.609,32768000000,8467179869,19759441150,978158255,4699369,120973131,459528,10171778031,22173399817,8323034,5079454977,2961536949,8929243838,20305833986,17299678,1895983764,421489,19298484,8927603647,20418223499,2241590716,21941338876,22290380224,22195269469,8555076653,19992030678,8557330632,8557830750,9037022457,800661312,111200709,185268119,20578446940,4699369,978158255,459528,120973131,8467179869,19759441150,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
051-lib0-t8-k256-r1c1-u4-b-,ok,ok,0,8,256,1,1,4,-,16073097,16497707,62.069,32768000000,8923358953,20524130067,1152779323,4772591,119889637,497353,8868763029,20398192416,5652714,4602878990,2700226973,9528875131,21236821460,14786000,1641903175,492791,18827840,9936649159,21716770094,2249083910,23788486413,24073650263,23870538222,8766792047,20195856642,8768419041,8768823401,8550134877,631811930,92489248,150038399,19905128484,4772591,1152779323,497353,119889637,8923358953,20524130067,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
052-lib0-t8-k256-r2c2-u1-b-,ok,ok,0,8,256,2,2,1,-,17278956,17673991,57.938,32768000000,8517795230,19014415866,1009312769,8657181,122142045,424181,10353400724,21553384606,8657344,2847268410,2316131633,10374032246,21561515946,8560093,1863360019,626758,23118091,10343360223,21641981169,2620710789,22552744772,22611596950,22145817947,9427347576,20271980219,9430192401,9430767216,10381759524,1703176511,162723745,291539492,21497562199,8657181,1009312769,424181,122142045,8517795230,19014415866,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
053-lib0-t8-k256-r2c2-u2-b-,ok,ok,0,8,256,2,2,2,-,15401850,17141423,59.738,32768000000,8029713417,18296809624,780787190,2797579,118844140,389927,9147475285,19975048487,6814809,2896060647,2005005380,8746407638,19343445104,9516732,1628756850,504202,21188646,8711378460,19285478270,2506781961,20050839518,19971057873,19825742624,8845472337,19486442635,8855949535,8856381002,8491504080,762281502,104340615,176636993,19062233632,2797579,780787190,389927,118844140,8029713417,18296809624,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
054-lib0-t8-k256-r2c2-u4-b-,ok,ok,0,8,256,2,2,4,-,14137188,15037927,68.094,32768000000,8056989741,18701125775,824109190,1439512,119989847,496155,8306236719,18982776994,5811150,3116507611,1763837310,7568530764,17938290222,8711563,2375074007,572021,21154643,7624804487,17982422718,2215419017,18581821688,18467092345,18443233646,7634577444,18080739579,7636289638,7636513996,8907320503,1035355849,130727935,231942406,19758199008,1439512,824109190,496155,119989847,8056989741,18701125775,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
055-lib0-t8-k256-r2c4-u1-b-,ok,ok,0,8,256,2,4,1,-,15008006,16406617,62.414,32768000000,8644276346,19321152737,1016928429,2502430,118108411,484579,9177237015,20092576090,6615921,3347467577,2302321500,9291746156,20169058320,21904878,1894090432,823608,27187636,8948035477,19861211651,2365599656,23188775362,20821682083,20680276384,8007740207,18465113170,8009903674,8009976774,8301498700,667862766,92306438,154263234,18836392726,2502430,1016928429,484579,118108411,8644276346,19321152737,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
056-lib0-t8-k256-r2c4-u2-b-,ok,ok,0,8,256,2,4,2,-,14687042,15160475,67.544,32768000000,8348589734,18662011349,880624681,1356869,119482696,505611,8121804415,18326010228,5117868,3025975700,1978873329,9726902482,20512526369,22322474,1483284067,707537,24705377,8503861924,18750293663,2426842368,22111102906,19657029690,19638500056,9008519361,19500936241,9020683869,9021151959,8345249075,733400280,97177724,167167463,18637316797,1356869,880624681,505611,119482696,8348589734,18662011349,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
057-lib0-t8-k256-r2c4-u4-b-,ok,ok,0,8,256,2,4,4,-,15202102,28006515,36.563,32768000000,9568887799,20777580560,1424486963,1668912,119424767,495607,9081757761,20059821710,6423758,3284976245,2133529839,8203135169,18789271211,24900966,2104004981,663038,22861502,8426294340,19122678395,2468853944,22568116976,19911470231,19914919267,8590141622,19373209676,8592805987,8593207998,9241695852,972394288,126875882,225302897,20281874431,1668912,1424486963,495607,119424767,9568887799,20777580560,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
058-lib0-t8-k256-r4c2-u1-b-,ok,ok,0,8,256,4,2,1,-,15140368,15741071,65.053,32768000000,7775778718,17981831972,794186122,2051575,117543677,438028,7721052382,17853158827,4692068,2340209637,1633719608,7900293534,18099567681,6437407,2241493230,615123,25092694,7809637653,17940172023,2371025575,18373191442,18319442467,18221797575,8441534953,18867404084,8445684994,8445922640,7823235201,628289392,85160297,140168723,17984213923,2051575,794186122,438028,117543677,7775778718,17981831972,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
059-lib0-t8-k256-r4c2-u2-b-,ok,ok,0,8,256,4,2,2,-,15287570,15325571,66.816,32768000000,8204310622,18111283851,812535599,3152656,118922775,444008,8631509800,18826763574,6272724,1983221455,1506808583,7902193748,17659621991,5609386,1862336927,562287,22749632,7907229717,17731981306,2446686337,18343665450,18280345639,18116139453,9811319012,20386662887,9818098627,9818829203,8043017154,676404848,90126478,153905946,17917107632,3152656,812535599,444008,118922775,8204310622,18111283851,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
060-lib0-t8-k256-r4c2-u4-b-,ok,ok,0,8,256,4,2,4,-,14619145,15183956,67.440,32768000000,7922698554,18604051279,838266486,2061592,117752820,453914,7901182408,18540768307,4828911,2203338386,1515863828,8135957098,18859429003,6344085,2348938652,686602,21425497,7904079165,18527178628,2278019627,18889240528,18912512659,18778039013,8376465168,19219498997,8380468660,8380713415,7908370436,637269989,83961344,141469834,18499967812,2061592,838266486,453914,117752820,7922698554,18604051279,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
061-lib0-t8-k512-r1c1-u1-b-,ok,ok,0,8,512,1,1,1,-,15820990,16273624,62.924,32768000000,8479679805,19623121699,986256878,9579605,120116672,478607,8447711638,19593619343,4982741,4892842003,2936352572,8537781056,19681354407,13319242,2049099594,525012,15811844,8638311023,19721707233,2170547741,21312353382,21721980260,21519332873,8542016039,19702212692,8543714021,8543957066,8610586741,761510708,106799957,165952175,19729774037,9579605,986256878,478607,120116672,8479679805,19623121699,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
062-lib0-t8-k512-r1c1-u2-b-,ok,ok,0,8,512,1,1,2,-,16410421,16726139,61.222,32768000000,8570518179,19755413905,1005165417,11028998,120949689,401232,9357697133,20858544962,7012003,4781206287,2859652785,9180831236,20457435935,14811507,2076762448,375836,19331109,9008920319,20298672244,2129945777,21992786537,22484595424,22129951093,8819251102,20037033685,8821649387,8822392323,8909869352,849953974,116016883,187549907,20197781656,11028998,1005165417,401232,120949689,8570518179,19755413905,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
063-lib0-t8-k512-r1c1-u4-b-,ok,ok,0,8,512,1,1,4,-,15917214,16447083,62.260,32768000000,8484535194,19596803838,981166689,10121503,118310251,444674,8539240526,19658246971,4961443,5046711644,2980465483,8564179055,19618228882,13873816,1985807995,674469,16199304,8534572743,19691490499,2154293013,21067239832,21580009557,21263453969,8685196460,19836980207,8686731813,8686919537,9175229461,967900236,131244057,212231210,20523915887,10121503,981166689,444674,118310251,8484535194,19596803838,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
064-lib0-t8-k512-r2c2-u1-b-,ok,ok,0,8,512,2,2,1,-,17079402,25344050,40.404,32768000000,9362929178,20215729909,1399202550,5023223,121057848,435819,9531947347,20455140639,7268455,2680729036,2216493625,8522667445,18879144810,7484036,2036559999,484591,20173777,9196101313,19881375645,2579179855,20460465067,20428883161,20194289118,8413321729,18848693382,8415613245,8415664024,9181856885,1474296775,114188161,202166725,19798287477,5023223,1399202550,435819,121057848,9362929178,20215729909,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
065-lib0-t8-k512-r2c2-u2-b-,ok,ok,0,8,512,2,2,2,-,15122420,15295928,66.946,32768000000,7962046910,18177487923,751642361,1959842,120924557,412551,7828037092,18041959034,4745529,2822859895,1990913379,7981541288,18168753126,7050316,1674654883,453356,21862630,7925899039,18050524519,2475115208,18603752605,18488683343,18483128641,7997929461,18222459159,7999834888,8000303529,8129346276,679174386,91978878,154170184,18417823169,1959842,751642361,412551,120924557,7962046910,18177487923,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
