tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cpu_core_l1d_pend_miss_fb_full_,perf_buffers_pending_cpu_core_l1d_pend_miss_pending_,perf_buffers_pending_cpu_core_l1d_pend_miss_pending_cycles_,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_cache_l1_cpu_core_mem_load_retired_l1_hit_,perf_cache_l1_cpu_core_mem_load_retired_l1_miss_,perf_cache_l1_cycles,perf_cache_l1_instructions,perf_cache_l2_cpu_core_mem_load_retired_l2_hit_,perf_cache_l2_cpu_core_mem_load_retired_l2_miss_,perf_cache_l2_cycles,perf_cache_l2_instructions,perf_cache_l3_dram_cpu_core_mem_load_l3_miss_retired_local_dram_,perf_cache_l3_dram_cpu_core_mem_load_retired_l3_hit_,perf_cache_l3_dram_cpu_core_mem_load_retired_l3_miss_,perf_cache_l3_dram_cycles,perf_cache_l3_dram_instructions,perf_cache_stalls_cpu_core_cycle_activity_stalls_l1d_miss_,perf_cache_stalls_cpu_core_cycle_activity_stalls_l2_miss_,perf_cache_stalls_cpu_core_cycle_activity_stalls_l3_miss_,perf_cache_stalls_cycles,perf_cache_stalls_instructions,perf_execution_ports_cpu_core_exe_activity_1_ports_util_,perf_execution_ports_cpu_core_exe_activity_2_ports_util_,perf_execution_ports_cpu_core_exe_activity_3_ports_util_,perf_execution_ports_cpu_core_exe_activity_4_ports_util_,perf_execution_ports_cycles,perf_execution_ports_instructions,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,perf_tlb_cpu_atom_dTLB_load_misses_,perf_tlb_cpu_atom_dTLB_loads_,perf_tlb_cpu_atom_iTLB_load_misses_,perf_tlb_cpu_core_dTLB_load_misses_,perf_tlb_cpu_core_dTLB_loads_,perf_tlb_cpu_core_iTLB_load_misses_,perf_tlb_cycles,perf_tlb_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_power_rapl,profile_summary,profile_tlb,profile_uncore_numa,profile_vectorization
390-lib1-t32-k256-r2c2-u--b32,ok,ok,1,32,256,2,2,-,32,149272026,149313427,6.858,32768000000,13292000371,26015913320,473486326,1177541,25731557,3786186,11172737,1032554867,657413687,13296008251,26016232665,8610094139,130196753,13286894404,26015240628,129662352,968112,13297900003,26014586185,127118,737422,127118,13292326735,26016762880,96513153,30849818,19586306,13290467241,26015707080,3510710186,3028480679,2027886836,1353540260,13290428474,26016346333,13281909575,26013376260,13280143812,7628986038,1177541,473486326,3786186,25731557,13292000371,26015913320,186434,8864470063,14623,187776,8856075393,13615,13253377088,26035127248,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
391-lib1-t32-k256-r2c2-u--b64,ok,ok,1,32,256,2,2,-,64,116114139,116271850,8.807,32768000000,10409495737,19655903430,511629824,902799,25621431,3927468,15628003,1330332038,805731866,10382599480,19644373867,3679462526,160817525,10727727148,19669200139,168697577,1351316,10391932940,19649688281,193382,1044162,193382,10403076758,19651910638,204623537,43770434,28102860,10405413949,19654691018,1998128745,2400768395,1629996962,826100594,10405069019,19655321744,10403182500,19648371935,10401531270,5696631688,902799,511629824,3927468,25621431,10409495737,19655903430,186178,3978823880,13284,186643,3979834314,12128,10406853353,19653958406,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
392-lib1-t32-k256-r2c2-u--b128,ok,ok,1,32,256,2,2,-,128,98183972,98468000,10.399,32768000000,9679195244,17623265505,436652683,921830,26906792,4036101,19127537,1914487173,1207134422,9689805140,17622314240,3173998898,248793340,9684206886,17623294995,251421131,1597515,9684642722,17623929119,218376,1187781,218376,9687184987,17624706855,330072820,50128280,30516918,9709269063,17626232655,1707315476,2219232907,1586400518,737557624,9677995658,17622015735,9697777700,17623565765,9696495417,5557432034,921830,436652683,4036101,26906792,9679195244,17623265505,186515,3656747861,12393,187752,3655796972,11598,9682084222,17627312334,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
393-lib1-t32-k256-r2c4-u--b16,ok,ok,1,32,256,2,4,-,16,148553443,148831003,6.880,32768000000,13176579689,25264754069,453789605,637963,26324517,3996812,11887335,1317285929,905083467,13145700225,25288288289,8227735092,179771295,13139555778,25290182237,178273415,685429,13327638672,25295540029,85853,541010,85853,13137139441,25286698883,94017130,29228433,19453617,13252939924,25210231895,3574261202,2986139295,2077966260,1393706270,13148877916,25290541421,13134700460,25283905189,13132840248,7553011524,637963,453789605,3996812,26324517,13176579689,25264754069,188541,8584413373,13917,190266,8581522404,11815,13042461756,25299378428,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
394-lib1-t32-k256-r2c4-u--b32,ok,ok,1,32,256,2,4,-,32,135351931,136344938,7.510,32768000000,13210852291,25366349439,504540727,571846,23898968,3721226,12075086,1169078868,744051576,13318789892,25363041971,7794745736,162336897,13221867949,25368554753,158875541,1100035,13209344023,25368358692,128440,866441,128440,13339578039,25367008719,131425591,41260918,26700408,13214380859,25367482856,3611608577,3056371186,2029356038,1425296144,13217026543,25368297754,13209884570,25367660462,13207960711,7447443776,571846,504540727,3721226,23898968,13210852291,25366349439,185288,8097034550,14238,186762,8086418220,13293,13223012670,25421722520,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
395-lib1-t32-k256-r2c4-u--b64,ok,ok,1,32,256,2,4,-,64,106239093,111037939,9.222,32768000000,10038503676,18597659618,521072421,633455,24527310,3669429,12187565,1376732830,910964751,10038216394,18595389219,3076666759,192073552,10049270012,18593669097,179889302,957410,10035975519,18595328395,131074,800599,131074,10057934192,18599213202,234259090,39552309,25568507,10370270728,18612931739,2042754442,2525920913,1650868321,761035845,10035152142,18596072691,10051591715,18595326000,10050226638,5728835515,633455,521072421,3669429,24527310,10038503676,18597659618,186544,3426419307,13571,187038,3421042465,11384,10057341694,18633060474,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
396-lib1-t32-k256-r2c4-u--b128,ok,ok,1,32,256,2,4,-,128,103367246,103626082,9.882,32768000000,10205589883,16653204860,442444866,952795,27697002,3892892,13484925,1716072715,1143773136,9290920976,16625194374,2756723254,224281704,9278405724,16624188122,215413537,964755,9860589149,16638545486,162649,743221,162649,9877077082,16640622665,337411475,39305970,24996718,9292030434,16625222538,1659570594,2217320470,1685472118,684697287,9261476151,16622150943,9280004442,16625465810,9279065753,5506273124,952795,442444866,3892892,27697002,10205589883,16653204860,185014,3157885329,13747,184879,3161776755,13273,9277618306,16603873519,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
397-lib1-t32-k256-r4c2-u--b16,ok,ok,1,32,256,4,2,-,16,142400980,144972901,7.063,32768000000,12946490589,25946241036,1131296543,448114,25600546,3834685,12844384,975693959,716210512,12950669540,25946101555,8062533015,137075754,12945819945,25945486612,136133800,622346,12947164965,25945469595,85682,488068,85682,12956148033,25915887494,75081801,29163711,18533328,12953853423,25947020038,3519676340,2887135957,2024318564,1359464058,12951539363,25946856471,13137817935,25949209596,13135745257,7388124956,448114,1131296543,3834685,25600546,12946490589,25946241036,185958,8314534680,14442,186378,8325236256,12791,12957880295,25938926069,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
398-lib1-t32-k256-r4c2-u--b32,ok,ok,1,32,256,4,2,-,32,133526771,133835841,7.651,32768000000,13081082154,24975909181,407478570,553432,24069685,3571947,12238343,1234517857,852977697,13103150251,24978492493,7814757182,164968642,13087060132,24976654497,164211917,1021170,13099493679,24977181178,131204,800172,131204,13097685463,24978046458,140048589,36383095,22888134,13091737320,24976875911,3634490200,3061649353,2057666333,1379793782,13084368690,24978537172,13090891530,24977065257,13088925152,7504450910,553432,407478570,3571947,24069685,13081082154,24975909181,184285,8109652550,14761,184969,8108238488,13107,13039606490,25006226188,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
399-lib1-t32-k256-r4c2-u--b64,ok,ok,1,32,256,4,2,-,64,111056145,112919288,9.068,32768000000,10122594707,19354138261,569177026,760779,25073530,3771126,11681497,1406842769,997100110,10116722353,19354783253,3081718208,196341807,10136663176,19355872446,197981400,1030670,10136336070,19355522049,126513,790094,126513,10130671508,19355959566,238507992,38287722,23737605,10118020040,19353062912,1986358494,2449910271,1706296497,859489157,10129979776,19353889829,10113031347,19355731053,10111962207,5973917209,760779,569177026,3771126,25073530,10122594707,19354138261,184589,3433577319,13121,185326,3430716254,12367,10117955259,19378139468,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
400-lib1-t32-k256-r4c2-u--b128,ok,ok,1,32,256,4,2,-,128,95276893,99825161,10.258,32768000000,9299781053,16928432273,410143251,707603,24414263,3680549,14283220,1983431660,1313672897,9318498954,16928637086,2703485662,256658229,9304068298,16929772800,256312141,974922,9315858672,16929607079,133744,740288,133744,9311942565,16928927107,388793521,44107916,27142611,9327747106,16929040147,1613682215,2169672968,1713151269,730457306,9333262788,16930421354,10192490472,16937984008,10190995369,5767182036,707603,410143251,3680549,24414263,9299781053,16928432273,186130,3161290734,12915,187312,3154958483,12374,9301128308,16968157652,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
401-lib1-t32-k512-r1c1-u--b16,ok,ok,1,32,512,1,1,-,16,168480604,168830182,6.065,32768000000,16497026815,42138780047,2025967573,854898,23663774,3996140,13590199,652857804,529235610,16507036368,42146597759,18592618554,74285762,16567979082,42156574634,70205064,961610,16812232595,42172964005,132915,718095,132915,16556768702,42173400576,136831636,37313553,24126357,16492993301,42143735590,2264590379,2771255094,2591892874,2205059399,16491391707,42145553878,16519277536,42146345266,16519345428,9388203784,854898,2025967573,3996140,23663774,16497026815,42138780047,184824,19064207482,15365,186203,19056623851,14557,16446718378,42154939480,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
402-lib1-t32-k512-r1c1-u--b32,ok,ok,1,32,512,1,1,-,32,177800748,191583023,5.345,32768000000,17347251924,39824538338,1062733297,1041756,26365110,4287168,15491538,713815211,574132749,17458793079,39836887276,18345961181,87278630,17325375838,39820576516,88619904,1078993,17346784301,39822128054,155785,843408,155785,17342334716,39824477423,149199749,41584945,27130579,17447614785,39850951026,2849360015,3529172132,2690190270,2061746563,17245282035,39808759663,17419733090,39834802125,17417399920,10170643252,1041756,1062733297,4287168,26365110,17347251924,39824538338,186821,18881449949,15034,187757,18878447190,14807,17353128830,39796497853,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
403-lib1-t32-k512-r1c1-u--b64,ok,ok,1,32,512,1,1,-,64,110072138,118086940,8.672,32768000000,10829299065,18160472191,380453684,493875,25763054,4272472,24638497,1271466338,666066128,10822270991,18156391291,4848708576,145273133,10837504381,18160616382,144321333,1864171,10828155206,18155664099,293994,1418304,293994,10823668298,18157734571,188507311,58038593,35013347,10826574587,18158387703,2009922950,2375340886,1630285060,909038393,10815060440,18154971355,10828241236,18157124776,10826700300,6089790710,493875,380453684,4272472,25763054,10829299065,18160472191,186434,5124372817,13954,187672,5130021813,12708,10814316401,18141533176,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
404-lib1-t32-k512-r1c1-u--b128,ok,ok,1,32,512,1,1,-,128,109799180,110175639,9.294,32768000000,10792738909,16485321358,334031275,503796,26083432,4033188,42890949,2065845528,1010222536,10804056140,16481868588,4552461636,230117578,10796358940,16485772777,219478886,3177328,10781297507,16487150842,467385,2495198,467385,10795424904,16487080731,328305953,79796276,49003979,10804806068,16487415850,2181447279,2414054006,1440209309,650815851,10796893175,16487985796,10809664446,16491642786,10808351320,6211131549,503796,334031275,4033188,26083432,10792738909,16485321358,185541,4991979694,14012,186612,4987609748,13058,10811249179,16499100510,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
405-lib1-t32-k512-r2c2-u--b16,ok,ok,1,32,512,2,2,-,16,132786954,140410033,7.293,32768000000,12955571375,27844040348,1226233184,381166,27715786,4192465,11478492,777923664,567825595,12964791734,27846461624,8707090410,102876835,12965047343,27845970572,102872264,700864,12973957412,27846458817,85455,570384,85455,12953728899,27846151762,76532945,31846237,19182075,12965151619,27846916599,3145937471,2917808234,2143084560,1447653480,12969578607,27844106705,12978122754,27846709883,12976154518,7396228950,381166,1226233184,4192465,27715786,12955571375,27844040348,187149,8907845673,14201,187195,8910502786,12986,12960329977,27825826623,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
406-lib1-t32-k512-r2c2-u--b32,ok,ok,1,32,512,2,2,-,32,136151251,141382153,7.243,32768000000,13301885559,25776645954,457024052,655800,30621883,4462885,21287518,1635204839,969839399,13186581559,25789893983,8352956957,212803129,13199109667,25786995781,208956633,1211407,13203165159,25789731198,132772,963985,132772,13197079298,25787690322,109980376,35432810,22376664,13196009855,25786844773,3511244896,3037969185,2025618569,1345301687,13195922555,25787590788,13194473300,25787407000,13192864316,7700939539,655800,457024052,4462885,30621883,13301885559,25776645954,185977,8766573789,14725,187205,8769350387,12712,13141692662,25773242057,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
407-lib1-t32-k512-r2c2-u--b64,ok,ok,1,32,512,2,2,-,64,105243844,110953394,9.229,32768000000,10270491781,19434842213,498753881,373446,25684747,3949046,16175707,1134121163,678843338,10244266337,19429599469,3604690497,145501144,10252614376,19429052322,145018741,1532720,10246737260,19426837317,216517,1193724,216517,10269454197,19425366279,194054635,44697024,28587756,10290616486,19437857916,1997576392,2387843472,1604911567,805629709,10272155400,19433500095,10266771780,19434810494,10265336751,5736802720,373446,498753881,3949046,25684747,10270491781,19434842213,186133,3877296873,14584,186415,3878467029,13451,10256283686,19425693645,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
408-lib1-t32-k512-r2c2-u--b128,ok,ok,1,32,512,2,2,-,128,107350993,107796218,9.499,32768000000,9941522172,17414351375,424755675,588109,29744396,4243717,18627815,2193047963,1320038003,9649560034,17411496973,2996015029,290244180,9624646453,17401914461,282865274,1879747,9646140256,17403155784,277297,1394490,277297,9671228450,17410381404,337077330,51220877,32388238,9639862542,17405035085,1724099361,2221119780,1566504897,720629395,9649791783,17407534561,9652463722,17405633092,9651073362,5301118218,588109,424755675,4243717,29744396,9941522172,17414351375,186519,3550574299,13786,187428,3556131875,12091,9653496068,17392825618,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
409-lib1-t32-k512-r2c4-u--b16,ok,ok,1,32,512,2,4,-,16,133466431,133590000,7.665,32768000000,13051160388,25115327905,455033886,370400,27635610,4112551,12616711,1454861735,988262933,13052054558,25112306739,8125904813,192841888,13027449656,25109262725,194169282,818688,13036229190,25107870827,86404,680320,86404,13030586706,25108122618,74694169,28461160,17989606,13042951073,25113110139,3560616013,2969325223,2065469250,1382445825,13049206243,25112840410,13044208180,25108120376,13042535922,7606367824,370400,455033886,4112551,27635610,13051160388,25115327905,191571,8500468194,12910,192719,8494946106,11030,12931229006,25124790638,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
410-lib1-t32-k512-r2c4-u--b32,ok,ok,1,32,512,2,4,-,32,134535203,142274833,7.197,32768000000,13132356749,25190039152,497309536,338523,27277209,4186797,17892560,1536849821,923103291,13134856462,25192764501,7645565716,203102662,13138624774,25192127927,201120347,1073596,13137634483,25190796169,140695,915211,140695,13141578551,25194007367,142671542,41968912,27357242,13145607287,25191107672,3575855634,3062374808,2019679855,1426077306,13141159777,25192251337,13133127811,25193579496,13131701918,7781495311,338523,497309536,4186797,27277209,13132356749,25190039152,186022,8018956052,14453,187180,8015931479,13505,13138377827,25208518387,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
411-lib1-t32-k512-r2c4-u--b64,ok,ok,1,32,512,2,4,-,64,111155637,111267725,9.203,32768000000,10913043986,18478250491,529141739,363081,24965220,3963819,14136586,1339609570,882714460,9972501390,18425997690,3024649577,176967773,9966172722,18424942095,179408855,990082,9978988335,18424653264,134996,770798,134996,9967435781,18425241929,223331840,38046310,24535262,9975996074,18425009914,2048910092,2518792345,1633130041,747697283,10276055979,18444267547,9977589156,18426574849,9976272939,5683479464,363081,529141739,3963819,24965220,10913043986,18478250491,183100,3358804439,14114,184762,3357430151,13447,11224093390,18492447867,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
412-lib1-t32-k512-r2c4-u--b128,ok,ok,1,32,512,2,4,-,128,102372214,102451410,9.995,32768000000,9170175282,16448954582,425600327,615043,26196896,3909493,13851324,1724189659,1138770193,9180761052,16450826407,2702910709,210231890,9183927727,16451862947,220323387,1007768,9203189481,16453109953,147881,832233,147881,9182363864,16450661405,331396995,43051399,28380763,9206945430,16452201997,1689000665,2226797751,1653867959,672500667,9206064984,16452690609,9219132739,16453620058,9217927982,5320676892,615043,425600327,3909493,26196896,9170175282,16448954582,184944,3077526052,13317,187224,3083472056,11765,9194123443,16403110428,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
413-lib1-t32-k512-r4c2-u--b16,ok,ok,1,32,512,4,2,-,16,132187606,135945531,7.532,32768000000,12907980871,25797829301,1124512318,1705194,25912618,3850992,13551351,1199852530,804959690,12911512162,25799451478,7955937003,156741171,12912782793,25799766000,158018144,715114,12911301212,25798867887,85057,566031,85057,12911396689,25798977090,78799109,29428907,18329750,12916032062,25799775690,3541391472,2882510240,2023928176,1343288336,12909737111,25800281837,12918279255,25799388320,12916201080,7204555724,1705194,1124512318,3850992,25912618,12907980871,25797829301,187224,8259452173,14142,187510,8254612629,12087,12881246512,25799122471,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
414-lib1-t32-k512-r4c2-u--b32,ok,ok,1,32,512,4,2,-,32,145654521,146356472,6.997,32768000000,13042742242,24834919090,402999317,372720,29244173,4461635,18800921,1906909609,1124680893,13034087030,24831864067,7599600644,248162556,13028246123,24829403554,253678523,1038226,13037583205,24829894200,133946,816367,133946,13032389952,24830106518,154555359,35767108,22052481,13017884072,24828103288,3584873317,3079891529,2056799138,1376942266,13025544334,24828648372,13023606614,24829981734,13021940377,7590340054,372720,402999317,4461635,29244173,13042742242,24834919090,185474,8036120968,14707,186749,8034189198,13543,12977682542,24823727974,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
415-lib1-t32-k512-r4c2-u--b64,ok,ok,1,32,512,4,2,-,64,113108346,113180038,9.048,32768000000,10099893269,19208876302,562570689,2209862,26140117,3923529,13449161,1518256071,1031836392,10106537492,19212775139,2998658541,202844379,10097377834,19207619851,201440194,1036047,10110447124,19209316584,130933,815597,130933,10111430375,19208531851,256579980,46425395,29429988,10111602940,19209156643,1996983315,2444061119,1698881677,852969652,10114208178,19209476451,10102947453,19209246953,10101634761,5824288778,2209862,562570689,3923529,26140117,10099893269,19208876302,183862,3361873465,13870,184728,3357747183,12774,10101042219,19233416641,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
416-lib1-t32-k512-r4c2-u--b128,ok,ok,1,32,512,4,2,-,128,94250792,94389463,10.849,32768000000,9269404416,16782853107,403228947,567488,27278185,4041716,15276394,2082821108,1340001914,9309703114,16792336352,2632573764,255738346,9232219130,16781766862,262845026,1085572,9259543612,16784612011,143314,848447,143314,9266248157,16786381466,401754210,48148859,30330794,9286831670,16786946091,1628774534,2176339117,1690031962,719034988,9250776362,16782572146,9285162055,16787570793,9283971668,5323461080,567488,403228947,4041716,27278185,9269404416,16782853107,183741,3085204009,13665,185107,3083010879,12811,9263268571,16800283783,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
417-lib1-t32-k768-r1c1-u--b16,ok,ok,1,32,768,1,1,-,16,185103795,185250767,5.528,32768000000,16465222508,42155661862,2030780466,925010,27102993,4527068,11967206,640536196,509779997,16460861387,42149698078,18584921384,74904862,16457442399,42148331861,72071368,916221,16438138803,42146481025,136443,689004,136443,16481415821,42155378051,138720378,37187995,23606237,16515869254,42159686935,2258076952,2773761931,2584410420,2196086483,16464753220,42153199773,16476648056,42156217117,16476746846,9412970314,925010,2030780466,4527068,27102993,16465222508,42155661862,184237,19072918468,15636,185072,19081321444,14221,16438136127,42160295497,ok,failed,ok,ok,ok,ok,ok,failed,ok,failed,failed,ok,ok,failed,failed
