tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_buffers_store_cycles,perf_buffers_store_instructions,perf_buffers_store_offcore_requests_buffer_sq_full,perf_buffers_store_offcore_requests_outstanding_cycles_with_data_rd,perf_buffers_store_offcore_requests_outstanding_demand_data_rd_ge_6,perf_buffers_store_resource_stalls_sb,perf_cache_l1_cycles,perf_cache_l1_instructions,perf_cache_l1_mem_load_retired_l1_hit,perf_cache_l1_mem_load_retired_l1_miss,perf_cache_l2_cycles,perf_cache_l2_instructions,perf_cache_l2_mem_load_retired_l2_hit,perf_cache_l2_mem_load_retired_l2_miss,perf_cache_l3_dram_cycles,perf_cache_l3_dram_instructions,perf_cache_l3_dram_mem_load_l3_miss_retired_local_dram,perf_cache_l3_dram_mem_load_retired_l3_hit,perf_cache_l3_dram_mem_load_retired_l3_miss,perf_cache_stalls_cycle_activity_stalls_l1d_miss,perf_cache_stalls_cycle_activity_stalls_l2_miss,perf_cache_stalls_cycle_activity_stalls_l3_miss,perf_cache_stalls_cycles,perf_cache_stalls_instructions,perf_execution_ports_cycles,perf_execution_ports_exe_activity_1_ports_util,perf_execution_ports_exe_activity_2_ports_util,perf_execution_ports_exe_activity_3_ports_util,perf_execution_ports_exe_activity_4_ports_util,perf_execution_ports_instructions,perf_execution_uops_cycles,perf_execution_uops_instructions,perf_execution_uops_resource_stalls_any,perf_execution_uops_uops_executed_thread,perf_execution_uops_uops_issued_any,perf_execution_uops_uops_retired_retire_slots,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_frontend_cycles,perf_frontend_idq_uops_not_delivered_core,perf_frontend_idq_uops_not_delivered_cycles_0_uops_deliv_core,perf_frontend_idq_uops_not_delivered_cycles_le_1_uop_deliv_core,perf_frontend_instructions,perf_power_rapl_cycles,perf_power_rapl_instructions,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,perf_tlb_cycles,perf_tlb_dTLB_load_misses,perf_tlb_dTLB_loads,perf_tlb_iTLB_load_misses,perf_tlb_iTLB_loads,perf_tlb_instructions,perf_uncore_numa_cycles,perf_uncore_numa_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_power_rapl,profile_summary,profile_tlb,profile_uncore_numa,profile_vectorization
427-lib1-t32-k768-r2c4-u--b64,ok,ok,1,32,768,2,4,-,64,35074572,35374862,28.947,32768000000,8482438890,18216671890,773006519,1359426,33610729,2361324,8493841281,18219208656,7859055,4625433362,1866687897,8539900001,18224878925,36102997,456747403,5588064,676241717,8392592606,18169976601,2759671478,375307666,8442363365,18195986641,373769100,1864474,8445153867,18200511710,152803,1659958,152925,136029902,63985635,22622869,8463020938,18210930130,8668178781,854419468,2251509625,2145775124,1126843022,18238961677,8674355514,18238142852,2083829830,19984607638,18243110386,18215665053,8495079025,18231198074,8495577202,7139664351,8453922739,457607286,73520946,92615074,18203811905,8549630904,18230237984,1359426,773006519,2361324,33610729,8482438890,18216671890,8559077413,314010,3548408875,84795,34361,18337408111,8456704127,18204994950,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
428-lib1-t32-k768-r2c4-u--b128,ok,ok,1,32,768,2,4,-,128,33986628,34204572,29.938,32768000000,8246650479,15965147293,664998588,1333163,33490153,2437835,8230063429,15943258348,8418607,4187562611,1801521144,8236474651,15981144921,44348518,466635478,5860132,1344956206,8199410900,15948529135,2548991225,365078396,8218385828,15959241654,364333428,2065538,8224283944,15946553409,188764,1655620,188822,221752449,69841210,23986771,8139550696,15931478487,8243557017,1065969657,2282822948,1613392294,894847374,15979811982,8217110369,15963124806,2523461603,17615636528,15990591135,15911869102,8241731671,15972840065,8242284810,6869094746,8222333043,473876643,70584259,87589906,15956399135,8206836838,15950293568,1333163,664998588,2437835,33490153,8246650479,15965147293,8274896675,309470,3228139230,71521,30056,15930351886,8274490584,15980293840,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
429-lib1-t32-k768-r4c2-u--b16,ok,ok,1,32,768,4,2,-,16,40163286,41001362,24.975,32768000000,9747516320,26546720765,1347105727,2090493,33268198,2583843,9637799677,26509747517,3068886,1810718135,1147379231,9714359087,26542927962,6487141,725366141,1010402,14508817,9645738671,26520132021,8162893060,158973802,9668632725,26528963968,159183084,1279394,9634758879,26511259921,102040,1174907,102154,83446173,56465311,17715822,9620636638,26508113270,9691511267,206773076,894337808,2364151808,2767292147,26552214203,9814762454,26491534595,1056329070,28890513648,27002662100,26928798783,9693052089,26533060232,9693646977,8098220535,9666668563,566387614,94873201,118704702,26524975352,9652171980,26517659362,2090493,1347105727,2583843,33268198,9747516320,26546720765,9721237573,282285,8493705822,90527,42111,26588027221,9637063306,26519084306,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
430-lib1-t32-k768-r4c2-u--b32,ok,ok,1,32,768,4,2,-,32,42343257,42408889,24.146,32768000000,10212759970,25466774702,637479097,1459754,33818360,2495412,10170552034,25593586581,14902003,3156819313,1437491020,10206925325,25574942471,6011476,617940762,1716247,124220676,10189276288,25596371046,7712019583,254371991,10183178646,25595216186,253550477,1961341,10220804944,25614863093,149211,1756100,149270,96907487,63932101,22091049,10148702751,25585598533,10169344252,317731439,1619034715,2696389159,2767697928,25418267153,10167118436,25477471306,1560615142,27580731408,25874841887,26069443470,10145100839,25571562809,10145707606,8480174367,10159507196,584415019,92408645,117596931,25589499974,10151787832,25587995260,1459754,637479097,2495412,33818360,10212759970,25466774702,10190382606,284318,8255885569,101149,33178,25521678171,10187656371,25604303047,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
431-lib1-t32-k768-r4c2-u--b64,ok,ok,1,32,768,4,2,-,64,36035828,36287878,28.219,32768000000,8774433725,19076600472,839380638,2058974,33626768,2486151,8813938641,19073554567,7371656,3520455288,1633586613,8846150843,19048934575,7140305,558189788,1391189,507887634,8770489968,19034737283,2968456494,286882104,8718391056,19033607606,284319883,1667660,8728536675,19017489903,159900,1502053,160000,124951453,63414682,23344933,8708205029,19013239015,8823221342,782736156,2330304155,2265626282,1144243763,19067556831,8856055481,19035068135,2036386533,20581475043,19228498461,19118194684,8770429350,19030701229,8770967948,7316101005,8808832340,487892148,81012858,101280237,19043200325,8731252943,19024044686,2058974,839380638,2486151,33626768,8774433725,19076600472,8745800218,280246,3543156606,76634,35193,19126139595,8759387440,19046906964,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
432-lib1-t32-k768-r4c2-u--b128,ok,ok,1,32,768,4,2,-,128,34182868,34781963,29.441,32768000000,8302528389,16300942143,638590873,1325083,33735450,2449598,8273010879,16290919105,5151454,3571358110,1702501092,8320237765,16316487411,8810239,560908401,1539322,1190245165,8225985706,16270748868,2643322557,302320388,8228558633,16261770121,295931833,1812658,8288402484,16289037017,222578,1524835,222680,222171003,72004736,24194013,8243663618,16275289255,8245186479,975283552,2331149920,1735385309,1001884374,16307314502,8286261563,16315219450,2488443536,17836667861,16388221435,16290601518,8251914347,16280782303,8252480344,6873376325,8265348999,439723767,73673553,90818062,16288793702,8255139079,16279776247,1325083,638590873,2449598,33735450,8302528389,16300942143,8245225685,269369,3234600066,64032,32982,16302303282,8232884349,16276082914,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
433-lib1-t32-k1024-r1c1-u--b16,ok,ok,1,32,1024,1,1,-,16,64494406,64835910,15.794,32768000000,15534393691,43211724805,2382877732,6849131,32169524,2684284,15464074221,43199493988,1375871,1213423249,1086687054,15484046023,43186921621,1522806,657335836,378528,10218088,15481045184,43209043207,18359338810,25315209,15500315537,43214369105,22431402,589387,15600612960,43106406788,91215,507201,91310,136432793,52720975,15141303,15520153565,43219320186,15469158133,246755478,753371395,1509840778,4625726627,43172761026,15525998257,43206233108,1353127402,54658862276,42711717006,42540477546,15507398907,43221518155,15508105577,12847886734,15538983433,1221835149,138655810,174785308,43232994877,15431215859,43191070665,6849131,2382877732,2684284,32169524,15534393691,43211724805,15512991379,105556,19375961721,150982,39927,43192832936,15512679072,43219143518,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
434-lib1-t32-k1024-r1c1-u--b32,ok,ok,1,32,1024,1,1,-,32,68593695,68743957,14.896,32768000000,16483602611,40989026657,1437316511,837874,33037407,2645254,16463487986,40969923124,1444585,773117809,663637714,16516964008,40998546666,1616616,552674417,310858,10389100,16454694935,40962494760,18820476393,55521593,16462600016,40967043733,54526849,893244,16469190068,40966253725,110003,741122,110112,95936612,54003139,17820300,16458414453,40969080809,16515984422,291037389,1274899099,2949793201,4723339129,40967295598,16502595415,40969066165,2580308277,53170515653,40921892952,40896094633,16432115293,40958656349,16432888685,13650040843,16485419371,1015905676,133383081,172271463,40974379570,16463974788,40969376053,837874,1437316511,2645254,33037407,16483602611,40989026657,16475200722,110275,19188127796,141453,46032,40974779151,16482685307,40978226867,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
435-lib1-t32-k1024-r1c1-u--b64,ok,ok,1,32,1024,1,1,-,64,33410718,34069987,30.056,32768000000,8016843693,17533473068,517938639,562446,32079470,2463249,8009518454,17467128269,5633862,1590931167,796515608,8134921120,17513148267,4723096,452036361,2969159,10862387,8057245747,17466104228,4944039313,128259045,7957571077,17441982142,126070149,1662183,8066820226,17474749726,199586,1365222,199666,153944906,93410358,27770536,7967298535,17437331345,7974930039,772412281,1831604573,1534409399,989570193,17466580664,8028073528,17434334158,1592074425,20361213578,18902975832,18880254152,7956154101,17440255034,7956731354,6636204171,8022820963,479244545,73407226,92684407,17464237040,8125841526,17502717380,562446,517938639,2463249,32079470,8016843693,17533473068,7953685945,65818,5203919735,94778,31322,17444507023,8136454962,17503051846,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
436-lib1-t32-k1024-r1c1-u--b128,ok,ok,1,32,1024,1,1,-,128,32270351,32373674,31.631,32768000000,7777209941,15614984748,479910953,541187,32598114,2575506,7789973095,15625978594,38688025,4533218170,1825454471,7820779839,15632815238,7352255,507108941,60313972,9571213,7757965110,15612368496,4349462798,353962740,7760743729,15611366618,350111381,6158611,7760130582,15616664691,470727,5360835,470813,229846255,148268964,42195745,7738053827,15595757447,7799589513,666484862,1914418677,1467178167,1057364696,15628782816,7826404222,15670564685,1684019403,18798540668,17313194240,17234943975,7790924959,15612570259,7791450027,6527150137,7754365183,536990457,73976478,93417387,15610068483,7816035258,15624762421,541187,479910953,2575506,32598114,7777209941,15614984748,7784977244,72862,5075394415,88880,30037,15559867823,7788718735,15618498421,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
437-lib1-t32-k1024-r2c2-u--b16,ok,ok,1,32,1024,2,2,-,16,45114762,45364329,22.573,32768000000,10926007592,28616875204,1473035967,2099411,33082838,2732694,10860142366,28564835020,1507970,1239614897,839517791,10933563611,28577296106,5187777,721517355,490221,9810929,10876844969,28538938528,8880542507,106445550,10936237296,28532976164,103749874,888985,10874637593,28568130995,81595,768977,81703,95550927,60429250,17500625,10916716935,28592298200,10891323157,449613501,1446040156,2096645150,2822766112,28623792697,10896775992,28556767701,1342900351,30934395646,29297358359,29212681174,10895773911,28586546245,10896358980,9048962729,10897282959,727431745,98924723,126300784,28580379959,10899029093,28581066806,2099411,1473035967,2732694,33082838,10926007592,28616875204,10946891034,229159,9138166515,113795,35962,28551916102,10853993353,28565520945,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
438-lib1-t32-k1024-r2c2-u--b32,ok,ok,1,32,1024,2,2,-,32,41133255,41238162,24.831,32768000000,9921200897,26421873349,670874358,1992668,34298195,2805013,9877162630,26389350516,4480791,1746044961,1039962841,9957458679,26436963087,7565515,609204034,1779855,13120217,9871432871,26386967274,8629895102,140114752,9926754421,26412394182,146033602,1304484,9932887574,26418542113,109155,1123243,109218,81167719,56935135,18597125,9897813547,26406995216,9942789090,271017912,1253561649,2451045357,2668914372,26426250519,9935060151,26555015702,1140459052,28724789071,27008952403,26734969842,9902342478,26399036601,9902937063,8248732833,9870741304,636618657,88783083,113278121,26386560958,9912278261,26399759079,1992668,670874358,2805013,34298195,9921200897,26421873349,9895258258,212428,8951848653,93879,34083,26511580443,9944914027,26416404328,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
439-lib1-t32-k1024-r2c2-u--b64,ok,ok,1,32,1024,2,2,-,64,34938217,35476032,28.865,32768000000,8516118430,18820205808,660177860,2010360,34564964,2551147,8598056246,18871362194,35431895,3638719932,1589156659,8559469657,18899490399,19475506,532805742,10324071,151283079,8611417095,18880531121,3288623652,308115421,8601291404,18870066299,303821890,2364905,8515637161,18846800607,196505,2167556,196587,115389776,78224092,29219388,8522054245,18857185279,8577699970,697031162,2131716905,2245217155,1170794116,18908437066,8517079281,18793045251,1826774711,20837919099,19269185309,19056547138,8543619576,18859053877,8544114822,7125147860,8494504450,514250461,79607868,99415685,18832979514,8513354569,18850487572,2010360,660177860,2551147,34564964,8516118430,18820205808,8532318072,193141,4039614388,78445,32335,18944512248,8687128015,18909546788,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
440-lib1-t32-k1024-r2c2-u--b128,ok,ok,1,32,1024,2,2,-,128,32910604,33028946,31.003,32768000000,7937687111,16883152638,663002573,1954560,32813824,2578234,7958640813,16870318111,2437694,4075512973,1901143698,8008063257,16920434722,25836336,499607551,7085379,316073042,7956332403,16862132872,2672349334,272761650,7886312257,16831005838,251283743,1653113,7965899932,16849375913,194005,1440517,194080,137820939,84352811,31720326,7923545334,16845258634,7998071447,692844492,2179695168,1889326432,1092849954,16905518694,7976371716,16909744330,1975561483,18476277188,16969519859,16918174310,7941635065,16859256898,7942168625,6661373732,7986211586,434249272,72430612,90493876,16863017363,7944681531,16854975137,1954560,663002573,2578234,32813824,7937687111,16883152638,7983182977,248890,3672420866,69658,31426,16875328965,7966111182,16865072440,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
441-lib1-t32-k1024-r2c4-u--b16,ok,ok,1,32,1024,2,4,-,16,41051540,41295261,24.797,32768000000,9936230921,25756349194,674520118,1292776,32934015,2662552,9908083438,25765361635,2469911,3114519921,1486569816,9916446112,25807576503,10693918,573887513,2526980,18195528,9949468186,25783843311,8144782622,279778029,9888062075,25753747463,273395522,1153945,9869477902,25743894118,86740,1060862,86849,64600619,54730504,17376713,9885849067,25754662001,9867704154,226458739,1096801823,2441771612,3013814326,25853497102,9944374302,25870956041,1174238412,28821833198,26730109775,26546704887,9933782520,25774411841,9934365870,8273167434,9916329302,612872615,91779684,116597862,25769872632,9924302828,25773424388,1292776,674520118,2662552,32934015,9936230921,25756349194,9933592712,303356,8674723900,103442,34004,25819520788,9883830084,25758915287,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,failed
